src,dst,type
30338,2243,REL
30339,1280,REL
30340,4019,REL
30341,6796,REL
30342,4262,REL
30343,1185,REL
30344,2216,REL
30345,253,REL
30346,9517,REL
30347,896,REL
30348,8149,REL
30349,2449,REL
30350,6997,REL
30351,4553,REL
30352,2417,REL
30353,5882,REL
30354,5789,REL
30355,6293,REL
30356,8047,REL
30357,4583,REL
30358,9317,REL
30359,9368,REL
30360,4257,REL
30361,311,REL
30362,854,REL
30363,2068,REL
30364,8029,REL
30365,5821,REL
30366,4594,REL
30367,624,REL
30368,2024,REL
30369,1376,REL
30370,7669,REL
30371,3470,REL
30372,1961,REL
30373,2992,REL
30374,7338,REL
30375,5982,REL
30376,9072,REL
30377,7216,REL
30378,7424,REL
30379,2332,REL
30380,1087,REL
30381,8523,REL
30382,2483,REL
30383,9808,REL
30384,7750,REL
30385,4907,REL
30386,2949,REL
30387,3195,REL
30388,2434,REL
30389,6432,REL
30390,4453,REL
30391,8934,REL
30392,6574,REL
30393,1457,REL
30394,7652,REL
30395,1380,REL
30396,5219,REL
30397,3830,REL
30398,6175,REL
30399,5632,REL
30400,1247,REL
30401,7444,REL
30402,3482,REL
30403,8041,REL
30404,9553,REL
30405,3624,REL
30406,4994,REL
30407,3991,REL
30408,6953,REL
30409,4262,REL
30410,6920,REL
30411,3714,REL
30412,177,REL
30413,8658,REL
30414,5506,REL
30415,9200,REL
30416,3401,REL
30417,2810,REL
30418,2938,REL
30419,5470,REL
30420,7674,REL
30421,5721,REL
30422,3982,REL
30423,8889,REL
30424,59,REL
30425,6700,REL
30426,2157,REL
30427,1370,REL
30428,6008,REL
30429,7837,REL
30430,4662,REL
30431,6071,REL
30432,7314,REL
30433,7820,REL
30434,9822,REL
30435,8283,REL
30436,8802,REL
30437,4564,REL
30438,1972,REL
30439,3906,REL
30440,3144,REL
30441,7185,REL
30442,9190,REL
30443,4199,REL
30444,6407,REL
30445,2540,REL
30446,8576,REL
30447,1279,REL
30448,2563,REL
30449,5414,REL
30450,6311,REL
30451,2757,REL
30452,6788,REL
30453,7575,REL
30454,5194,REL
30455,9079,REL
30456,3391,REL
30457,741,REL
30458,8515,REL
30459,7825,REL
30460,2171,REL
30461,554,REL
30462,8712,REL
30463,9103,REL
30464,1708,REL
30465,6725,REL
30466,6520,REL
30467,7442,REL
30468,2942,REL
30469,7791,REL
30470,9266,REL
30471,5874,REL
30472,8726,REL
30473,9885,REL
30474,8201,REL
30475,5070,REL
30476,8734,REL
30477,2630,REL
30478,5671,REL
30479,7000,REL
30480,4828,REL
30481,1925,REL
30482,1963,REL
30483,6003,REL
30484,201,REL
30485,2601,REL
30486,7604,REL
30487,6227,REL
30488,6834,REL
30489,5294,REL
30490,2753,REL
30491,5664,REL
30492,1084,REL
30493,6455,REL
30494,5160,REL
30495,8856,REL
30496,7857,REL
30497,5128,REL
30498,8122,REL
30499,2900,REL
30500,8505,REL
30501,4401,REL
30502,142,REL
30503,2118,REL
30504,5979,REL
30505,471,REL
30506,7663,REL
30507,8146,REL
30508,3064,REL
30509,4017,REL
30510,2141,REL
30511,4733,REL
30512,6480,REL
30513,4229,REL
30514,1923,REL
30515,6249,REL
30516,2937,REL
30517,2983,REL
30518,1792,REL
30519,7589,REL
30520,6461,REL
30521,1327,REL
30522,2245,REL
30523,5735,REL
30524,9905,REL
30525,5260,REL
30526,2975,REL
30527,1622,REL
30528,4527,REL
30529,2664,REL
30530,6356,REL
30531,2692,REL
30532,5487,REL
30533,2413,REL
30534,7511,REL
30535,1336,REL
30536,3791,REL
30537,635,REL
30538,414,REL
30539,3030,REL
30540,2032,REL
30541,5835,REL
30542,1560,REL
30543,6977,REL
30544,3921,REL
30545,8024,REL
30546,8767,REL
30547,6358,REL
30548,5528,REL
30549,3119,REL
30550,9948,REL
30551,1824,REL
30552,3557,REL
30553,6534,REL
30554,6086,REL
30555,7774,REL
30556,5412,REL
30557,4198,REL
30558,5105,REL
30559,4798,REL
30560,6300,REL
30561,4611,REL
30562,4765,REL
30563,5488,REL
30564,1567,REL
30565,6692,REL
30566,3338,REL
30567,3582,REL
30568,7989,REL
30569,5977,REL
30570,4341,REL
30571,4844,REL
30572,9014,REL
30573,90,REL
30574,5182,REL
30575,7912,REL
30576,4050,REL
30577,4919,REL
30578,9263,REL
30579,8053,REL
30580,9170,REL
30581,2551,REL
30582,2311,REL
30583,7283,REL
30584,532,REL
30585,4072,REL
30586,2901,REL
30587,2265,REL
30588,5110,REL
30589,6,REL
30590,6669,REL
30591,3761,REL
30592,4121,REL
30593,8732,REL
30594,3948,REL
30595,2550,REL
30596,655,REL
30597,8405,REL
30598,7622,REL
30599,1174,REL
30600,9902,REL
30601,1925,REL
30602,9661,REL
30603,7192,REL
30604,2281,REL
30605,7959,REL
30606,8111,REL
30607,8902,REL
30608,4841,REL
30609,7629,REL
30610,9265,REL
30611,9898,REL
30612,2839,REL
30613,4178,REL
30614,830,REL
30615,6453,REL
30616,1964,REL
30617,6653,REL
30618,3315,REL
30619,7362,REL
30620,1038,REL
30621,6203,REL
30622,16,REL
30623,7129,REL
30624,5637,REL
30625,5860,REL
30626,7977,REL
30627,7703,REL
30628,6715,REL
30629,7329,REL
30630,3586,REL
30631,8119,REL
30632,6892,REL
30633,8492,REL
30634,7929,REL
30635,6853,REL
30636,1611,REL
30637,3076,REL
30638,8669,REL
30639,55,REL
30640,8151,REL
30641,5034,REL
30642,4702,REL
30643,2014,REL
30644,1950,REL
30645,9233,REL
30646,969,REL
30647,4176,REL
30648,1386,REL
30649,4014,REL
30650,6376,REL
30651,9726,REL
30652,2290,REL
30653,945,REL
30654,8330,REL
30655,9331,REL
30656,1255,REL
30657,1946,REL
30658,403,REL
30659,2186,REL
30660,8318,REL
30661,7992,REL
30662,342,REL
30663,6348,REL
30664,24,REL
30665,6221,REL
30666,9626,REL
30667,7550,REL
30668,6524,REL
30669,176,REL
30670,3954,REL
30671,2221,REL
30672,99,REL
30673,3427,REL
30674,8731,REL
30675,5090,REL
30676,519,REL
30677,6695,REL
30678,7067,REL
30679,568,REL
30680,9507,REL
30681,308,REL
30682,8699,REL
30683,2846,REL
30684,2533,REL
30685,2012,REL
30686,9818,REL
30687,7664,REL
30688,7738,REL
30689,580,REL
30690,9750,REL
30691,7971,REL
30692,1479,REL
30693,2518,REL
30694,4800,REL
30695,131,REL
30696,6536,REL
30697,2266,REL
30698,4299,REL
30699,8020,REL
30700,1999,REL
30701,9343,REL
30702,6528,REL
30703,2825,REL
30704,8917,REL
30705,2767,REL
30706,1778,REL
30707,1463,REL
30708,9210,REL
30709,1902,REL
30710,5263,REL
30711,9885,REL
30712,1396,REL
30713,8586,REL
30714,1947,REL
30715,2862,REL
30716,6710,REL
30717,4926,REL
30718,7288,REL
30719,3405,REL
30720,9244,REL
30721,6199,REL
30722,5753,REL
30723,6650,REL
30724,1054,REL
30725,7891,REL
30726,1597,REL
30727,4980,REL
30728,9305,REL
30729,6833,REL
30730,774,REL
30731,9077,REL
30732,9433,REL
30733,2151,REL
30734,2093,REL
30735,5432,REL
30736,2343,REL
30737,6545,REL
30738,4919,REL
30739,8882,REL
30740,9668,REL
30741,7195,REL
30742,5106,REL
30743,869,REL
30744,7925,REL
30745,9474,REL
30746,6905,REL
30747,3347,REL
30748,5854,REL
30749,2799,REL
30750,5957,REL
30751,8059,REL
30752,9490,REL
30753,7498,REL
30754,8119,REL
30755,9918,REL
30756,2508,REL
30757,6346,REL
30758,7253,REL
30759,1503,REL
30760,7268,REL
30761,6884,REL
30762,8528,REL
30763,2844,REL
30764,1969,REL
30765,7946,REL
30766,7952,REL
30767,5620,REL
30768,3664,REL
30769,8149,REL
30770,2463,REL
30771,7386,REL
30772,7192,REL
30773,1434,REL
30774,5073,REL
30775,21,REL
30776,93,REL
30777,7816,REL
30778,4720,REL
30779,636,REL
30780,6073,REL
30781,3518,REL
30782,3900,REL
30783,1106,REL
30784,5830,REL
30785,115,REL
30786,4997,REL
30787,5862,REL
30788,6538,REL
30789,3603,REL
30790,7640,REL
30791,6052,REL
30792,9618,REL
30793,9855,REL
30794,5725,REL
30795,4506,REL
30796,576,REL
30797,2974,REL
30798,282,REL
30799,1301,REL
30800,206,REL
30801,1385,REL
30802,8225,REL
30803,6049,REL
30804,8677,REL
30805,8318,REL
30806,5591,REL
30807,3762,REL
30808,2973,REL
30809,578,REL
30810,7208,REL
30811,5103,REL
30812,8253,REL
30813,8059,REL
30814,5043,REL
30815,3477,REL
30816,9855,REL
30817,5489,REL
30818,5264,REL
30819,4993,REL
30820,6578,REL
30821,3331,REL
30822,9154,REL
30823,3725,REL
30824,9554,REL
30825,7665,REL
30826,4836,REL
30827,9495,REL
30828,6878,REL
30829,3693,REL
30830,6864,REL
30831,6043,REL
30832,2847,REL
30833,5656,REL
30834,2506,REL
30835,5685,REL
30836,8028,REL
30837,4731,REL
30838,480,REL
30839,2623,REL
30840,9082,REL
30841,2107,REL
30842,9074,REL
30843,7464,REL
30844,3677,REL
30845,1973,REL
30846,26,REL
30847,7003,REL
30848,4452,REL
30849,4256,REL
30850,1754,REL
30851,132,REL
30852,3003,REL
30853,8156,REL
30854,9657,REL
30855,8437,REL
30856,1340,REL
30857,664,REL
30858,8377,REL
30859,7933,REL
30860,2047,REL
30861,2418,REL
30862,9210,REL
30863,1426,REL
30864,7141,REL
30865,167,REL
30866,8877,REL
30867,8918,REL
30868,7606,REL
30869,9172,REL
30870,3915,REL
30871,1681,REL
30872,1223,REL
30873,2072,REL
30874,511,REL
30875,7582,REL
30876,303,REL
30877,5825,REL
30878,5905,REL
30879,441,REL
30880,9,REL
30881,7908,REL
30882,6550,REL
30883,9261,REL
30884,7112,REL
30885,4321,REL
30886,8086,REL
30887,2718,REL
30888,0,REL
30889,5966,REL
30890,8772,REL
30891,1487,REL
30892,7540,REL
30893,2164,REL
30894,3832,REL
30895,2420,REL
30896,8134,REL
30897,7302,REL
30898,9978,REL
30899,8405,REL
30900,2835,REL
30901,7816,REL
30902,3901,REL
30903,2336,REL
30904,9665,REL
30905,6573,REL
30906,5094,REL
30907,9328,REL
30908,8586,REL
30909,5846,REL
30910,787,REL
30911,5210,REL
30912,6219,REL
30913,2618,REL
30914,1466,REL
30915,5385,REL
30916,3869,REL
30917,3319,REL
30918,773,REL
30919,8663,REL
30920,194,REL
30921,6366,REL
30922,3340,REL
30923,7985,REL
30924,3501,REL
30925,2012,REL
30926,2242,REL
30927,2302,REL
30928,8001,REL
30929,9016,REL
30930,4340,REL
30931,2354,REL
30932,8621,REL
30933,7200,REL
30934,169,REL
30935,2203,REL
30936,5440,REL
30937,1726,REL
30938,6080,REL
30939,5349,REL
30940,7851,REL
30941,7174,REL
30942,5383,REL
30943,6369,REL
30944,9365,REL
30945,8512,REL
30946,8422,REL
30947,762,REL
30948,3466,REL
30949,4691,REL
30950,3909,REL
30951,7483,REL
30952,904,REL
30953,3087,REL
30954,4006,REL
30955,4208,REL
30956,6703,REL
30957,9982,REL
30958,7635,REL
30959,1545,REL
30960,2958,REL
30961,9876,REL
30962,3745,REL
30963,2759,REL
30964,395,REL
30965,6381,REL
30966,8981,REL
30967,1743,REL
30968,7346,REL
30969,3168,REL
30970,2193,REL
30971,3851,REL
30972,7018,REL
30973,675,REL
30974,6504,REL
30975,491,REL
30976,7238,REL
30977,9988,REL
30978,3880,REL
30979,220,REL
30980,7237,REL
30981,1034,REL
30982,8266,REL
30983,6119,REL
30984,5631,REL
30985,903,REL
30986,458,REL
30987,2855,REL
30988,1561,REL
30989,5468,REL
30990,139,REL
30991,8521,REL
30992,5993,REL
30993,6213,REL
30994,2854,REL
30995,8070,REL
30996,2882,REL
30997,7160,REL
30998,5375,REL
30999,4494,REL
31000,6025,REL
31001,7698,REL
31002,2816,REL
31003,8095,REL
31004,7868,REL
31005,6049,REL
31006,1993,REL
31007,7370,REL
31008,8883,REL
31009,9098,REL
31010,9896,REL
31011,4730,REL
31012,2114,REL
31013,7292,REL
31014,9056,REL
31015,9199,REL
31016,3874,REL
31017,2799,REL
31018,3557,REL
31019,7244,REL
31020,3197,REL
31021,53,REL
31022,6736,REL
31023,3249,REL
31024,3148,REL
31025,1780,REL
31026,7109,REL
31027,1362,REL
31028,159,REL
31029,196,REL
31030,4471,REL
31031,2765,REL
31032,2878,REL
31033,2449,REL
31034,3589,REL
31035,685,REL
31036,7567,REL
31037,9182,REL
31038,6241,REL
31039,3599,REL
31040,9500,REL
31041,7288,REL
31042,2748,REL
31043,1249,REL
31044,4203,REL
31045,7660,REL
31046,6680,REL
31047,5681,REL
31048,8533,REL
31049,161,REL
31050,9208,REL
31051,8211,REL
31052,8827,REL
31053,7746,REL
31054,11,REL
31055,5509,REL
31056,9349,REL
31057,3932,REL
31058,1010,REL
31059,8531,REL
31060,4457,REL
31061,8017,REL
31062,9788,REL
31063,7419,REL
31064,525,REL
31065,4081,REL
31066,3023,REL
31067,8159,REL
31068,5766,REL
31069,6941,REL
31070,9819,REL
31071,3450,REL
31072,4651,REL
31073,5396,REL
31074,1463,REL
31075,8915,REL
31076,4603,REL
31077,4831,REL
31078,7829,REL
31079,4956,REL
31080,3258,REL
31081,4868,REL
31082,7248,REL
31083,9293,REL
31084,8914,REL
31085,6153,REL
31086,2435,REL
31087,2936,REL
31088,5805,REL
31089,4768,REL
31090,6668,REL
31091,6578,REL
31092,7297,REL
31093,3543,REL
31094,6746,REL
31095,2604,REL
31096,5520,REL
31097,3309,REL
31098,9278,REL
31099,7453,REL
31100,1204,REL
31101,6033,REL
31102,6317,REL
31103,9568,REL
31104,3986,REL
31105,4120,REL
31106,6718,REL
31107,9599,REL
31108,1382,REL
31109,5292,REL
31110,8331,REL
31111,2160,REL
31112,8153,REL
31113,9505,REL
31114,4337,REL
31115,92,REL
31116,1033,REL
31117,8423,REL
31118,6266,REL
31119,2561,REL
31120,5703,REL
31121,3543,REL
31122,2977,REL
31123,5689,REL
31124,4964,REL
31125,3102,REL
31126,641,REL
31127,1785,REL
31128,2507,REL
31129,4456,REL
31130,6132,REL
31131,4980,REL
31132,8843,REL
31133,2698,REL
31134,7616,REL
31135,7615,REL
31136,6353,REL
31137,7931,REL
31138,6749,REL
31139,6165,REL
31140,689,REL
31141,7699,REL
31142,8498,REL
31143,9618,REL
31144,5974,REL
31145,3563,REL
31146,3627,REL
31147,8755,REL
31148,6089,REL
31149,3810,REL
31150,3661,REL
31151,2189,REL
31152,6373,REL
31153,9686,REL
31154,7460,REL
31155,3089,REL
31156,989,REL
31157,4868,REL
31158,4359,REL
31159,422,REL
31160,7315,REL
31161,4158,REL
31162,2241,REL
31163,5524,REL
31164,6256,REL
31165,6707,REL
31166,155,REL
31167,5467,REL
31168,95,REL
31169,2326,REL
31170,993,REL
31171,8823,REL
31172,4921,REL
31173,271,REL
31174,5992,REL
31175,9553,REL
31176,2768,REL
31177,677,REL
31178,9377,REL
31179,4279,REL
31180,7879,REL
31181,7650,REL
31182,1767,REL
31183,2925,REL
31184,9405,REL
31185,4555,REL
31186,8439,REL
31187,7075,REL
31188,8560,REL
31189,285,REL
31190,6400,REL
31191,8942,REL
31192,9086,REL
31193,4581,REL
31194,7557,REL
31195,804,REL
31196,1882,REL
31197,6602,REL
31198,2338,REL
31199,2352,REL
31200,2814,REL
31201,5988,REL
31202,9091,REL
31203,3385,REL
31204,5769,REL
31205,4267,REL
31206,7084,REL
31207,2496,REL
31208,8297,REL
31209,8519,REL
31210,3335,REL
31211,6461,REL
31212,678,REL
31213,2771,REL
31214,9973,REL
31215,2131,REL
31216,6091,REL
31217,8552,REL
31218,1839,REL
31219,9976,REL
31220,5409,REL
31221,6786,REL
31222,8586,REL
31223,7319,REL
31224,714,REL
31225,7650,REL
31226,3893,REL
31227,6460,REL
31228,8387,REL
31229,1063,REL
31230,7346,REL
31231,1762,REL
31232,848,REL
31233,7782,REL
31234,2547,REL
31235,6502,REL
31236,81,REL
31237,6733,REL
31238,7190,REL
31239,4911,REL
31240,2517,REL
31241,5049,REL
31242,2541,REL
31243,215,REL
31244,9694,REL
31245,1290,REL
31246,2135,REL
31247,943,REL
31248,6443,REL
31249,8991,REL
31250,444,REL
31251,1237,REL
31252,2423,REL
31253,6224,REL
31254,9447,REL
31255,6448,REL
31256,8087,REL
31257,7078,REL
31258,7398,REL
31259,8903,REL
31260,3863,REL
31261,5091,REL
31262,9864,REL
31263,2649,REL
31264,7356,REL
31265,4291,REL
31266,9988,REL
31267,9820,REL
31268,931,REL
31269,6621,REL
31270,9888,REL
31271,5317,REL
31272,8145,REL
31273,447,REL
31274,8117,REL
31275,2501,REL
31276,8351,REL
31277,7061,REL
31278,8417,REL
31279,6429,REL
31280,5109,REL
31281,163,REL
31282,2023,REL
31283,2275,REL
31284,1424,REL
31285,3854,REL
31286,7835,REL
31287,1283,REL
31288,4597,REL
31289,8466,REL
31290,5361,REL
31291,5998,REL
31292,3656,REL
31293,3807,REL
31294,9235,REL
31295,3499,REL
31296,6849,REL
31297,9713,REL
31298,2830,REL
31299,2907,REL
31300,7465,REL
31301,3622,REL
31302,1217,REL
31303,1644,REL
31304,5805,REL
31305,3814,REL
31306,6928,REL
31307,3481,REL
31308,4083,REL
31309,5351,REL
31310,918,REL
31311,4607,REL
31312,3775,REL
31313,2740,REL
31314,4245,REL
31315,8076,REL
31316,8265,REL
31317,2783,REL
31318,7623,REL
31319,987,REL
31320,6447,REL
31321,8561,REL
31322,2955,REL
31323,8400,REL
31324,2638,REL
31325,5055,REL
31326,2364,REL
31327,6376,REL
31328,8922,REL
31329,5551,REL
31330,1013,REL
31331,4572,REL
31332,5163,REL
31333,8521,REL
31334,8572,REL
31335,2948,REL
31336,1046,REL
31337,5771,REL
31338,7467,REL
31339,384,REL
31340,6331,REL
31341,774,REL
31342,8343,REL
31343,5687,REL
31344,4355,REL
31345,5947,REL
31346,6192,REL
31347,1921,REL
31348,6043,REL
31349,9376,REL
31350,4975,REL
31351,3679,REL
31352,2420,REL
31353,4600,REL
31354,1073,REL
31355,1205,REL
31356,2976,REL
31357,4306,REL
31358,3374,REL
31359,2555,REL
31360,2873,REL
31361,8510,REL
31362,153,REL
31363,6107,REL
31364,3266,REL
31365,6353,REL
31366,7798,REL
31367,9850,REL
31368,3386,REL
31369,8767,REL
31370,5094,REL
31371,9545,REL
31372,5129,REL
31373,9306,REL
31374,7051,REL
31375,8714,REL
31376,9927,REL
31377,9174,REL
31378,5937,REL
31379,868,REL
31380,4205,REL
31381,2493,REL
31382,2148,REL
31383,560,REL
31384,2568,REL
31385,836,REL
31386,9202,REL
31387,2884,REL
31388,637,REL
31389,1559,REL
31390,2404,REL
31391,8480,REL
31392,3723,REL
31393,2789,REL
31394,8745,REL
31395,2589,REL
31396,2248,REL
31397,6682,REL
31398,2552,REL
31399,3982,REL
31400,1683,REL
31401,8274,REL
31402,3678,REL
31403,168,REL
31404,6373,REL
31405,3166,REL
31406,2927,REL
31407,2732,REL
31408,3854,REL
31409,2718,REL
31410,4818,REL
31411,6555,REL
31412,5551,REL
31413,9399,REL
31414,2942,REL
31415,3082,REL
31416,3271,REL
31417,8481,REL
31418,418,REL
31419,7512,REL
31420,8718,REL
31421,3189,REL
31422,8299,REL
31423,5141,REL
31424,1198,REL
31425,9981,REL
31426,2015,REL
31427,2296,REL
31428,6133,REL
31429,8453,REL
31430,8377,REL
31431,6762,REL
31432,4013,REL
31433,1571,REL
31434,9959,REL
31435,5745,REL
31436,2869,REL
31437,3747,REL
31438,5337,REL
31439,6159,REL
31440,1382,REL
31441,1358,REL
31442,6668,REL
31443,8105,REL
31444,898,REL
31445,2927,REL
31446,4777,REL
31447,9771,REL
31448,7323,REL
31449,3664,REL
31450,4729,REL
31451,7520,REL
31452,6361,REL
31453,2167,REL
31454,5060,REL
31455,8377,REL
31456,8006,REL
31457,8089,REL
31458,9603,REL
31459,8775,REL
31460,4076,REL
31461,5025,REL
31462,6235,REL
31463,859,REL
31464,9416,REL
31465,5355,REL
31466,1184,REL
31467,2829,REL
31468,9332,REL
31469,5371,REL
31470,7632,REL
31471,5102,REL
31472,4314,REL
31473,3185,REL
31474,2886,REL
31475,5171,REL
31476,2829,REL
31477,9788,REL
31478,3409,REL
31479,9775,REL
31480,6016,REL
31481,1240,REL
31482,7998,REL
31483,4656,REL
31484,8208,REL
31485,8239,REL
31486,2613,REL
31487,4409,REL
31488,1213,REL
31489,4275,REL
31490,2409,REL
31491,7373,REL
31492,1688,REL
31493,3293,REL
31494,1731,REL
31495,409,REL
31496,7433,REL
31497,5118,REL
31498,4292,REL
31499,1099,REL
31500,4739,REL
31501,7609,REL
31502,1730,REL
31503,8249,REL
31504,9242,REL
31505,8364,REL
31506,3369,REL
31507,4406,REL
31508,4886,REL
31509,8362,REL
31510,226,REL
31511,2670,REL
31512,5783,REL
31513,189,REL
31514,8690,REL
31515,6168,REL
31516,3925,REL
31517,1455,REL
31518,372,REL
31519,3517,REL
31520,8485,REL
31521,4496,REL
31522,4812,REL
31523,1696,REL
31524,8802,REL
31525,7862,REL
31526,2468,REL
31527,3708,REL
31528,6804,REL
31529,6040,REL
31530,157,REL
31531,8728,REL
31532,3116,REL
31533,897,REL
31534,2446,REL
31535,4092,REL
31536,7964,REL
31537,2520,REL
31538,4476,REL
31539,2769,REL
31540,7520,REL
31541,4431,REL
31542,6847,REL
31543,3813,REL
31544,6815,REL
31545,1895,REL
31546,4742,REL
31547,5497,REL
31548,53,REL
31549,5467,REL
31550,7322,REL
31551,6546,REL
31552,4776,REL
31553,408,REL
31554,4960,REL
31555,7272,REL
31556,6730,REL
31557,8895,REL
31558,4721,REL
31559,5366,REL
31560,6855,REL
31561,4602,REL
31562,3202,REL
31563,6440,REL
31564,9042,REL
31565,4304,REL
31566,9387,REL
31567,8573,REL
31568,6148,REL
31569,3700,REL
31570,230,REL
31571,1167,REL
31572,6075,REL
31573,8816,REL
31574,2548,REL
31575,3008,REL
31576,4733,REL
31577,7822,REL
31578,9522,REL
31579,493,REL
31580,3653,REL
31581,4707,REL
31582,4020,REL
31583,8740,REL
31584,4947,REL
31585,6584,REL
31586,2474,REL
31587,9985,REL
31588,8707,REL
31589,2118,REL
31590,2672,REL
31591,9392,REL
31592,8085,REL
31593,3589,REL
31594,5684,REL
31595,2910,REL
31596,4345,REL
31597,9890,REL
31598,7928,REL
31599,3166,REL
31600,4011,REL
31601,1659,REL
31602,5194,REL
31603,7050,REL
31604,3809,REL
31605,458,REL
31606,325,REL
31607,5254,REL
31608,9373,REL
31609,2745,REL
31610,4882,REL
31611,5082,REL
31612,2544,REL
31613,4364,REL
31614,9553,REL
31615,821,REL
31616,2150,REL
31617,3917,REL
31618,8534,REL
31619,3437,REL
31620,1166,REL
31621,5303,REL
31622,6677,REL
31623,2929,REL
31624,4272,REL
31625,7964,REL
31626,1141,REL
31627,3838,REL
31628,2425,REL
31629,7745,REL
31630,5312,REL
31631,4802,REL
31632,9298,REL
31633,9382,REL
31634,3411,REL
31635,8852,REL
31636,2588,REL
31637,65,REL
31638,715,REL
31639,5887,REL
31640,6948,REL
31641,6168,REL
31642,8889,REL
31643,7560,REL
31644,435,REL
31645,9570,REL
31646,8181,REL
31647,4078,REL
31648,144,REL
31649,8671,REL
31650,2967,REL
31651,1649,REL
31652,7933,REL
31653,638,REL
31654,7513,REL
31655,7028,REL
31656,8715,REL
31657,2388,REL
31658,9619,REL
31659,6909,REL
31660,7269,REL
31661,6705,REL
31662,8167,REL
31663,5179,REL
31664,8377,REL
31665,6608,REL
31666,7356,REL
31667,1869,REL
31668,3226,REL
31669,4959,REL
31670,4181,REL
31671,5860,REL
31672,8985,REL
31673,7048,REL
31674,7199,REL
31675,9989,REL
31676,3739,REL
31677,6646,REL
31678,1096,REL
31679,6411,REL
31680,4922,REL
31681,7181,REL
31682,1442,REL
31683,7048,REL
31684,8316,REL
31685,3711,REL
31686,7668,REL
31687,280,REL
31688,5180,REL
31689,4967,REL
31690,937,REL
31691,3072,REL
31692,2381,REL
31693,4015,REL
31694,1373,REL
31695,7721,REL
31696,5509,REL
31697,6119,REL
31698,4047,REL
31699,8814,REL
31700,7265,REL
31701,6060,REL
31702,2472,REL
31703,1197,REL
31704,1233,REL
31705,9623,REL
31706,1998,REL
31707,6784,REL
31708,1502,REL
31709,9213,REL
31710,2163,REL
31711,2740,REL
31712,4120,REL
31713,9024,REL
31714,8896,REL
31715,4503,REL
31716,79,REL
31717,4075,REL
31718,1813,REL
31719,804,REL
31720,221,REL
31721,2777,REL
31722,7064,REL
31723,9065,REL
31724,5960,REL
31725,3226,REL
31726,792,REL
31727,9181,REL
31728,8377,REL
31729,2672,REL
31730,5544,REL
31731,1326,REL
31732,1468,REL
31733,4562,REL
31734,5549,REL
31735,9381,REL
31736,1411,REL
31737,2303,REL
31738,2975,REL
31739,7502,REL
31740,7393,REL
31741,2301,REL
31742,7865,REL
31743,6848,REL
31744,9380,REL
31745,2987,REL
31746,5532,REL
31747,9923,REL
31748,2738,REL
31749,9912,REL
31750,4560,REL
31751,7431,REL
31752,1035,REL
31753,2608,REL
31754,9235,REL
31755,4176,REL
31756,4717,REL
31757,3798,REL
31758,1090,REL
31759,3628,REL
31760,7682,REL
31761,6016,REL
31762,4825,REL
31763,690,REL
31764,5224,REL
31765,7262,REL
31766,1215,REL
31767,728,REL
31768,4564,REL
31769,3468,REL
31770,1865,REL
31771,6206,REL
31772,9169,REL
31773,3567,REL
31774,2272,REL
31775,7175,REL
31776,6657,REL
31777,6105,REL
31778,4868,REL
31779,1776,REL
31780,4695,REL
31781,2168,REL
31782,2487,REL
31783,8059,REL
31784,1052,REL
31785,5300,REL
31786,3407,REL
31787,148,REL
31788,2240,REL
